,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
2,2,51633,20,hybrid,1000,216,Mozambique,beta,779207.068297238,948.916100448256,778672.4286413321,564,22.315199,0.016,1.0,0.016,1.0,3.366
3,3,51633,20,hybrid,1000,216,Gambia,delta,1003572.7229349376,1260.0,1002473.6258222732,549,22.193062,0.016,2.2,0.0352,1.0,7.228999999999999
10,10,51633,20,hybrid,1000,216,Gambia,alpha,980055.4101996257,1120.0000000000002,978977.86277734,261,22.193016,0.016,1.67,0.02672,1.0,7.228999999999999
11,11,51633,20,hybrid,1000,216,Mozambique,beta,783891.7455249396,1140.0,782429.6912219748,759,22.124784,0.016,1.0,0.016,1.0,3.366
12,12,51633,20,hybrid,1000,216,Gambia,alpha,980871.1684706828,1100.0,979672.0577610532,831,22.209415,0.016,1.67,0.02672,1.0,7.228999999999999
13,13,51633,20,hybrid,1000,216,Mozambique,beta,781709.3721372811,1045.159780352,780702.7273122271,267,22.368996,0.016,1.0,0.016,1.0,3.366
15,15,51633,20,hybrid,1000,216,Gambia,alpha,982063.9749830976,1020.0,981078.5896055752,463,22.32793,0.016,1.67,0.02672,1.0,7.228999999999999
16,16,51633,20,hybrid,1000,216,Mozambique,delta,963007.1681648942,1260.0,961767.8436370884,608,22.366396,0.016,2.2,0.0352,1.0,3.366
17,17,51633,20,hybrid,1000,216,Mozambique,beta,782797.2553140182,1026.1917364224,781771.4928325061,944,22.367374,0.016,1.0,0.016,1.0,3.366
19,19,51633,20,hybrid,1000,216,Mozambique,beta,791068.7263385552,1162.985984,789512.0718435867,329,22.131752,0.016,1.0,0.016,1.0,3.366
21,21,51633,20,hybrid,1000,216,Gambia,alpha,981104.874793242,1080.0,979850.985359693,670,22.175234,0.016,1.67,0.02672,1.0,7.228999999999999
22,22,51633,20,hybrid,1000,216,Gambia,alpha,980128.0983358414,1080.0,978894.4634981792,838,22.205318,0.016,1.67,0.02672,1.0,7.228999999999999
23,23,51633,20,hybrid,1000,216,Gambia,delta,1002336.2489825302,1280.0,1001030.179923436,561,22.160301,0.016,2.2,0.0352,1.0,7.228999999999999
26,26,51633,20,hybrid,1000,216,Mozambique,gamma,951041.62126605,1120.0,949912.7582504256,516,22.404816,0.016,2.05,0.0327999999999999,1.0,3.366
27,27,51633,20,hybrid,1000,216,Mozambique,beta,781242.3053968361,1018.78160048128,780310.6754457363,551,22.324308,0.016,1.0,0.016,1.0,3.366
28,28,51633,20,hybrid,1000,216,Mozambique,beta,783087.8743307309,1280.0,782305.069394808,175,22.323893,0.016,1.0,0.016,1.0,3.366
29,29,51633,20,hybrid,1000,216,Gambia,alpha,979867.2593980388,1100.0,978823.0397311024,8,22.205118,0.016,1.67,0.02672,1.0,7.228999999999999
30,30,51633,20,hybrid,1000,216,Mozambique,gamma,948870.3333191954,1000.0,947679.1154574202,195,22.223764,0.016,2.05,0.0327999999999999,1.0,3.366
33,33,51633,20,hybrid,1000,216,Mozambique,beta,791297.2388381474,1140.0,790515.610430951,804,22.488369,0.016,1.0,0.016,1.0,3.366
34,34,51633,20,hybrid,1000,216,Gambia,alpha,980546.1391869518,1020.0,979549.3035053746,746,22.23911,0.016,1.67,0.02672,1.0,7.228999999999999
35,35,51633,20,hybrid,1000,216,Gambia,alpha,980795.4884976894,1200.0,979659.0786446662,571,22.160198,0.016,1.67,0.02672,1.0,7.228999999999999
41,41,51633,20,hybrid,1000,216,Gambia,gamma,998148.9608951324,1140.0,996877.1087419792,657,22.243753,0.016,2.05,0.0327999999999999,1.0,7.228999999999999
42,42,51633,20,hybrid,1000,216,Gambia,alpha,979136.8512700328,1240.0,977868.031664813,143,22.201782,0.016,1.67,0.02672,1.0,7.228999999999999
44,44,51633,20,hybrid,1000,216,Gambia,alpha,980617.4782944917,1060.0,979642.4729637802,900,22.182064,0.016,1.67,0.02672,1.0,7.228999999999999
46,46,51633,20,hybrid,1000,216,Mozambique,gamma,951860.4716141552,1220.0,950576.5827354796,419,22.226217,0.016,2.05,0.0327999999999999,1.0,3.366
47,47,51633,20,hybrid,1000,216,Mozambique,beta,781252.4915166654,822.4883199999999,780238.416430673,859,22.22338,0.016,1.0,0.016,1.0,3.366
49,49,51633,20,hybrid,1000,216,Gambia,gamma,997908.891799424,1100.0,996990.848510835,936,22.147348,0.016,2.05,0.0327999999999999,1.0,7.228999999999999
50,50,51633,20,hybrid,1000,216,Gambia,alpha,979622.487995864,1220.0,978612.5718332456,876,22.179422,0.016,1.67,0.02672,1.0,7.228999999999999
52,52,51633,20,hybrid,1000,216,Mozambique,alpha,922543.929214709,1040.0,921369.3810307238,733,22.249874,0.016,1.67,0.02672,1.0,3.366
54,54,51633,20,hybrid,1000,216,Mozambique,beta,788524.7211578548,800.0,787720.1321263846,412,22.284384,0.016,1.0,0.016,1.0,3.366
57,57,51633,20,hybrid,1000,216,Gambia,alpha,982590.0004880432,1260.0,981446.9469001024,624,22.238985,0.016,1.67,0.02672,1.0,7.228999999999999
60,60,51633,20,hybrid,1000,216,Mozambique,delta,962135.6980676608,1380.0000000000002,960854.2003894028,959,22.290672,0.016,2.2,0.0352,1.0,3.366
61,61,51633,20,hybrid,1000,216,Gambia,alpha,982817.4972845252,1180.0,981475.1225202348,437,22.187843,0.016,1.67,0.02672,1.0,7.228999999999999
62,62,51633,20,hybrid,1000,216,Mozambique,beta,776182.819591508,930.6993205379072,775196.0619046027,534,22.2394,0.016,1.0,0.016,1.0,3.366
63,63,51633,20,hybrid,1000,216,Mozambique,beta,784009.6649480956,1140.0,782719.15455484,877,22.249243,0.016,1.0,0.016,1.0,3.366
64,64,51633,20,hybrid,1000,216,Gambia,alpha,981305.688467224,980.0,980079.5233476644,269,22.122053,0.016,1.67,0.02672,1.0,7.228999999999999
67,67,51633,20,hybrid,1000,216,Mozambique,gamma,950918.2170406822,1200.0,949708.6630902368,965,22.32701,0.016,2.05,0.0327999999999999,1.0,3.366
68,68,51633,20,hybrid,1000,216,Mozambique,beta,780204.2348590579,911.01326450688,779342.3452699916,107,22.216991,0.016,1.0,0.016,1.0,3.366
69,69,51633,20,hybrid,1000,216,Gambia,alpha,979217.2805348188,1160.0,977940.0080556752,590,22.2176,0.016,1.67,0.02672,1.0,7.228999999999999
71,71,51633,20,hybrid,1000,216,Mozambique,beta,778879.7429386168,840.0,777868.1885639355,48,22.266283,0.016,1.0,0.016,1.0,3.366
73,73,51633,20,hybrid,1000,216,Gambia,alpha,981271.1321147135,980.0,980579.4033322652,383,22.198412,0.016,1.67,0.02672,1.0,7.228999999999999
76,76,51633,20,hybrid,1000,216,Gambia,alpha,982444.5233096868,960.0,981366.030518506,40,22.180735,0.016,1.67,0.02672,1.0,7.228999999999999
77,77,51633,20,hybrid,1000,216,Gambia,gamma,998278.720287696,800.0,997618.7715295488,738,22.156267,0.016,2.05,0.0327999999999999,1.0,7.228999999999999
78,78,51633,20,hybrid,1000,216,Gambia,delta,1003061.205457894,980.0,1001983.017283948,312,22.101875,0.016,2.2,0.0352,1.0,7.228999999999999
79,79,51633,20,hybrid,1000,216,Gambia,beta,899344.0809772757,1108.916100448256,897968.413139941,900,22.182064,0.016,1.0,0.016,1.0,7.228999999999999
80,80,51633,20,hybrid,1000,216,Mozambique,beta,788096.7515083824,958.4884258895036,786911.2968501591,253,22.254461,0.016,1.0,0.016,1.0,3.366
81,81,51633,20,hybrid,1000,216,Mozambique,beta,778407.2147354337,820.0,776823.920878641,819,22.228556,0.016,1.0,0.016,1.0,3.366
84,84,51633,20,hybrid,1000,216,Gambia,beta,894985.8826016185,870.6993205379072,893872.5427949348,613,22.11102,0.016,1.0,0.016,1.0,7.228999999999999
85,85,51633,20,hybrid,1000,216,Mozambique,delta,959765.4878800544,1320.0,958382.6046517196,841,22.381626,0.016,2.2,0.0352,1.0,3.366
86,86,51633,20,hybrid,1000,216,Gambia,alpha,981810.55304368,1100.0,980716.701129802,29,22.328032,0.016,1.67,0.02672,1.0,7.228999999999999
88,88,51633,20,hybrid,1000,216,Gambia,alpha,982061.4241788732,1180.0,980951.6141778964,979,22.319214,0.016,1.67,0.02672,1.0,7.228999999999999
89,89,51633,20,hybrid,1000,216,Mozambique,beta,790655.8529500739,1040.0,789854.2203460057,693,22.296007,0.016,1.0,0.016,1.0,3.366
90,90,51633,20,hybrid,1000,216,Mozambique,beta,780284.751329142,1007.43008370688,779244.6569436863,170,22.21445,0.016,1.0,0.016,1.0,3.366
92,92,51633,20,hybrid,1000,216,Mozambique,beta,785444.1033337016,1040.0,784562.4657680237,764,22.286722,0.016,1.0,0.016,1.0,3.366
93,93,51633,20,hybrid,1000,216,Gambia,beta,904812.0847251348,1120.0,903493.9214966611,728,22.322447,0.016,1.0,0.016,1.0,7.228999999999999
95,95,51633,20,hybrid,1000,216,Mozambique,beta,777791.7730870756,867.4300837068799,776863.5681522237,258,22.324003,0.016,1.0,0.016,1.0,3.366
96,96,51633,20,hybrid,1000,216,Gambia,gamma,999091.9190547531,1220.0,997772.6626687978,625,22.275354,0.016,2.05,0.0327999999999999,1.0,7.228999999999999
97,97,51633,20,hybrid,1000,216,Mozambique,beta,783365.8053216911,920.0,782599.0293117939,748,22.195026,0.016,1.0,0.016,1.0,3.366
100,100,51633,20,hybrid,1000,216,Mozambique,beta,786860.4589330882,1040.0,785644.8880030172,799,22.343786,0.016,1.0,0.016,1.0,3.366
101,101,51633,20,hybrid,1000,216,Mozambique,beta,776815.7778197068,920.0,776206.8515666588,928,22.235636,0.016,1.0,0.016,1.0,3.366
102,102,51633,20,hybrid,1000,216,Mozambique,beta,777791.7730870756,867.4300837068799,776863.5681522237,258,22.324003,0.016,1.0,0.016,1.0,3.366
104,104,51633,20,hybrid,1000,216,Mozambique,beta,784687.2122311043,940.0,783457.3109649869,300,22.090132,0.016,1.0,0.016,1.0,3.366
105,105,51633,20,hybrid,1000,216,Gambia,alpha,979593.7564903372,1060.0,978866.2955728122,146,22.109428,0.016,1.67,0.02672,1.0,7.228999999999999
106,106,51633,20,hybrid,1000,216,Gambia,alpha,979549.5314374026,1300.0,978313.8236976226,279,22.114864,0.016,1.67,0.02672,1.0,7.228999999999999
108,108,51633,20,hybrid,1000,216,Gambia,delta,1004198.4006544811,1060.0,1003190.579776928,215,22.280664,0.016,2.2,0.0352,1.0,7.228999999999999
109,109,51633,20,hybrid,1000,216,Gambia,alpha,983606.2832571088,980.0,982792.9620560182,705,22.312746,0.016,1.67,0.02672,1.0,7.228999999999999
110,110,51633,20,hybrid,1000,216,Mozambique,alpha,919745.475405876,1160.0,918540.880974636,260,22.291718,0.016,1.67,0.02672,1.0,3.366
112,112,51633,20,hybrid,1000,216,Mozambique,delta,964360.4221839726,1300.0,962909.0183265868,810,22.28741,0.016,2.2,0.0352,1.0,3.366
113,113,51633,20,hybrid,1000,216,Mozambique,beta,786916.0668117746,895.4070215745863,785895.13003327,899,22.264957,0.016,1.0,0.016,1.0,3.366
114,114,51633,20,hybrid,1000,216,Gambia,alpha,979751.974575817,1260.0,978172.9282278311,73,22.089317,0.016,1.67,0.02672,1.0,7.228999999999999
115,115,51633,20,hybrid,1000,216,Mozambique,beta,785086.9048416521,1000.0,783904.5636489105,659,22.140749,0.016,1.0,0.016,1.0,3.366
116,116,51633,20,hybrid,1000,216,Gambia,delta,1000456.0063350028,960.0,999777.8195835731,332,22.272297,0.016,2.2,0.0352,1.0,7.228999999999999
120,120,51633,20,hybrid,1000,216,Gambia,alpha,978978.2531053112,1100.0,978144.2954254206,700,22.244291,0.016,1.67,0.02672,1.0,7.228999999999999
121,121,51633,20,hybrid,1000,216,Mozambique,beta,788096.7515083824,958.4884258895036,786911.2968501591,253,22.254461,0.016,1.0,0.016,1.0,3.366
122,122,51633,20,hybrid,1000,216,Gambia,alpha,980739.2277183948,1200.0,979191.1918130388,549,22.193062,0.016,1.67,0.02672,1.0,7.228999999999999
123,123,51633,20,hybrid,1000,216,Mozambique,beta,787488.2576651087,1128.916100448256,786414.1871663972,40,22.24882,0.016,1.0,0.016,1.0,3.366
127,127,51633,20,hybrid,1000,216,Gambia,gamma,998465.565348412,1140.0000000000002,997547.4204733196,186,22.17528,0.016,2.05,0.0327999999999999,1.0,7.228999999999999
130,130,51633,20,hybrid,1000,216,Mozambique,beta,783582.5708417249,1080.0,782602.187555644,585,22.347944,0.016,1.0,0.016,1.0,3.366
131,131,51633,20,hybrid,1000,216,Mozambique,alpha,919234.1756026988,1300.0,917959.0636784356,894,22.27943,0.016,1.67,0.02672,1.0,3.366
132,132,51633,20,hybrid,1000,216,Gambia,alpha,979329.6782453848,980.0,978423.802654912,491,22.06755,0.016,1.67,0.02672,1.0,7.228999999999999
137,137,51633,20,hybrid,1000,216,Mozambique,beta,787951.5921553766,1000.0,786385.3477285983,100,22.305868,0.016,1.0,0.016,1.0,3.366
138,138,51633,20,hybrid,1000,216,Gambia,beta,897244.4446151019,860.0,896375.8824702313,30,22.0211,0.016,1.0,0.016,1.0,7.228999999999999
139,139,51633,20,hybrid,1000,216,Mozambique,delta,961595.5377935284,960.0,960762.8160776324,904,22.2417,0.016,2.2,0.0352,1.0,3.366
140,140,51633,20,hybrid,1000,216,Gambia,alpha,981408.595129194,880.0,980526.158886777,272,22.249334,0.016,1.67,0.02672,1.0,7.228999999999999
141,141,51633,20,hybrid,1000,216,Mozambique,beta,782638.9758486436,800.0,782006.8394584516,301,22.275688,0.016,1.0,0.016,1.0,3.366
142,142,51633,20,hybrid,1000,216,Mozambique,beta,786072.3455406731,978.1294042447872,784948.9821157702,355,22.200619,0.016,1.0,0.016,1.0,3.366
145,145,51633,20,hybrid,1000,216,Gambia,alpha,980137.023541067,920.0,979381.3379109928,239,22.138906,0.016,1.67,0.02672,1.0,7.228999999999999
146,146,51633,20,hybrid,1000,216,Gambia,alpha,977751.8526982124,1200.0,976507.5443380527,331,22.099604,0.016,1.67,0.02672,1.0,7.228999999999999
147,147,51633,20,hybrid,1000,216,Mozambique,beta,774052.9670811716,968.916100448256,773350.0703445978,307,22.202097,0.016,1.0,0.016,1.0,3.366
149,149,51633,20,hybrid,1000,216,Gambia,alpha,980732.4955980172,1300.0,979122.4494291672,763,22.36015,0.016,1.67,0.02672,1.0,7.228999999999999
151,151,51633,20,hybrid,1000,216,Gambia,alpha,979733.485119364,1120.0,978735.7090879206,30,22.0211,0.016,1.67,0.02672,1.0,7.228999999999999
155,155,51633,20,hybrid,1000,216,Mozambique,beta,787217.9548340443,660.0,786427.3529878072,365,22.277594,0.016,1.0,0.016,1.0,3.366
156,156,51633,20,hybrid,1000,216,Gambia,alpha,983243.1528491236,960.0,982235.296736284,932,22.181326,0.016,1.67,0.02672,1.0,7.228999999999999
159,159,51633,20,hybrid,1000,216,Mozambique,beta,774052.9670811716,968.916100448256,773350.0703445978,307,22.202097,0.016,1.0,0.016,1.0,3.366
161,161,51633,20,hybrid,1000,216,Mozambique,gamma,954572.4739567274,1380.0,953234.314932248,333,22.406042,0.016,2.05,0.0327999999999999,1.0,3.366
164,164,51633,20,hybrid,1000,216,Mozambique,beta,788120.918752437,920.0,787019.5281237139,487,22.148958,0.016,1.0,0.016,1.0,3.366
166,166,51633,20,hybrid,1000,216,Gambia,alpha,980916.4625207892,980.0,980055.7941557613,737,22.31975,0.016,1.67,0.02672,1.0,7.228999999999999
167,167,51633,20,hybrid,1000,216,Mozambique,beta,782394.6765537781,1060.0,781119.0128037793,419,22.226217,0.016,1.0,0.016,1.0,3.366
168,168,51633,20,hybrid,1000,216,Gambia,alpha,981544.2336622854,1160.0,980428.315167228,218,22.115227,0.016,1.67,0.02672,1.0,7.228999999999999
169,169,51633,20,hybrid,1000,216,Mozambique,alpha,922277.5558545938,1260.0000000000002,920938.4950589368,579,22.479832,0.016,1.67,0.02672,1.0,3.366
170,170,51633,20,hybrid,1000,216,Gambia,alpha,984368.8232492162,780.0,983531.4659229626,481,22.248407,0.016,1.67,0.02672,1.0,7.228999999999999
171,171,51633,20,hybrid,1000,216,Mozambique,delta,961939.7619264744,1240.0,960701.4692444834,962,22.209787,0.016,2.2,0.0352,1.0,3.366
172,172,51633,20,hybrid,1000,216,Mozambique,beta,783861.9830558365,1005.159780352,783181.5590417364,397,22.366377,0.016,1.0,0.016,1.0,3.366
173,173,51633,20,hybrid,1000,216,Mozambique,beta,787864.6764812714,1220.0,786737.7574245036,728,22.393131,0.016,1.0,0.016,1.0,3.366
175,175,51633,20,hybrid,1000,216,Gambia,alpha,980100.943841934,1280.0,978704.7217713062,59,22.162231,0.016,1.67,0.02672,1.0,7.228999999999999
177,177,51633,20,hybrid,1000,216,Gambia,alpha,982329.8473370224,1180.0000000000002,981167.4485826144,288,22.188028,0.016,1.67,0.02672,1.0,7.228999999999999
178,178,51633,20,hybrid,1000,216,Gambia,alpha,980679.3341864364,1220.0,979632.007429614,717,22.250343,0.016,1.67,0.02672,1.0,7.228999999999999
180,180,51633,20,hybrid,1000,216,Gambia,alpha,981236.6626904276,1080.0,980091.4548205772,396,22.260283,0.016,1.67,0.02672,1.0,7.228999999999999
182,182,51633,20,hybrid,1000,216,Gambia,alpha,982080.2215149612,1040.0,981121.688873544,210,22.225204,0.016,1.67,0.02672,1.0,7.228999999999999
185,185,51633,20,hybrid,1000,216,Mozambique,beta,783652.2516935142,900.0,782475.0034135694,110,22.144215,0.016,1.0,0.016,1.0,3.366
187,187,51633,20,hybrid,1000,216,Mozambique,beta,779316.4255439143,855.4070215745863,778418.4477833426,144,22.228619,0.016,1.0,0.016,1.0,3.366
188,188,51633,20,hybrid,1000,216,Gambia,alpha,980294.4252669225,1080.0,979150.3805272358,696,22.155497,0.016,1.67,0.02672,1.0,7.228999999999999
190,190,51633,20,hybrid,1000,216,Mozambique,beta,780855.5395698508,976.8910569603072,779944.9365320472,261,22.278545,0.016,1.0,0.016,1.0,3.366
191,191,51633,20,hybrid,1000,216,Gambia,alpha,981809.3138103352,980.0,980866.2034365502,747,22.28973,0.016,1.67,0.02672,1.0,7.228999999999999
195,195,51633,20,hybrid,1000,216,Mozambique,beta,778974.6659594316,1135.4070215745865,777642.3382547761,687,22.302849,0.016,1.0,0.016,1.0,3.366
198,198,51633,20,hybrid,1000,216,Mozambique,beta,782630.979588631,1078.4884258895036,781873.4708259735,614,22.319735,0.016,1.0,0.016,1.0,3.366
199,199,51633,20,hybrid,1000,216,Gambia,alpha,978501.1640892104,1060.0,977513.740955689,257,22.023754,0.016,1.67,0.02672,1.0,7.228999999999999
200,200,51633,20,hybrid,1000,216,Gambia,delta,1001933.790791097,1160.0,1000945.3128001008,387,22.186201,0.016,2.2,0.0352,1.0,7.228999999999999
203,203,51633,20,hybrid,1000,216,Gambia,beta,903460.7092870724,840.0,902481.2265800012,104,22.328121,0.016,1.0,0.016,1.0,7.228999999999999
204,204,51633,20,hybrid,1000,216,Gambia,alpha,979308.438764713,920.0,978395.7742948072,628,22.228113,0.016,1.67,0.02672,1.0,7.228999999999999
207,207,51633,20,hybrid,1000,216,Gambia,alpha,981923.3303313564,1160.0,981178.2121258484,829,22.169996,0.016,1.67,0.02672,1.0,7.228999999999999
208,208,51633,20,hybrid,1000,216,Gambia,gamma,998612.8534421084,980.0,997599.3218855822,117,22.139364,0.016,2.05,0.0327999999999999,1.0,7.228999999999999
209,209,51633,20,hybrid,1000,216,Gambia,alpha,981471.5124006888,1080.0,980703.941256156,735,22.240047,0.016,1.67,0.02672,1.0,7.228999999999999
212,212,51633,20,hybrid,1000,216,Mozambique,gamma,952211.7634733268,1080.0,951102.9681847076,289,22.259315,0.016,2.05,0.0327999999999999,1.0,3.366
215,215,51633,20,hybrid,1000,216,Mozambique,beta,788525.594426926,1132.8391846454888,787188.7761866783,230,22.255648,0.016,1.0,0.016,1.0,3.366
